lambda-u utility-finmean-conloop
0.0 3.5859201035055572
0.1 3.286426630616522
0.2 2.986965329775376
0.3 2.687546569828827
0.4 2.3881855804713368
0.5 2.0889055637751937
0.6 1.7897434051229466
0.7 1.4907606846033732
0.8 1.1920658832735054
0.9 0.8938599882630165
1.0 0.5965226661886678
1.0 0.5567961395059722
0.9 0.8456855006476791
0.8 1.1337062888532463
0.7 1.421238170739435
0.6 1.7084821334359168
0.5 1.995546657999727
0.4 2.2824933245196393
0.3 2.569359018378205
0.2 2.8561669416477122
0.1 3.142932324022622
0.0 3.4296655343496414
