lambda-u utility-finmean utility-stderrfinmean
0.0 8.542846065300196 0.25075215231201253
0.1 8.06387527245656 0.2273926471452398
0.2 7.584904479612919 0.20422673584645806
0.3 7.10593368676928 0.1813286322273594
0.4 6.626962893925639 0.15881421746354304
0.5 6.147992101081999 0.13687296315867759
0.6 5.669021308238362 0.11583104070706805
0.7 5.19005051539472 0.09627991229168621
0.8 4.711079722551079 0.07932958214105071
0.9 4.23210892970744 0.06698442555265521
1.0 3.7531381368638 0.06205653473028679
