lambda-u utility-finmean-conloop
0.0 7.258934765913901
0.1 7.975016547990874
0.2 8.430361462318356
0.3 8.276416169074572
0.4 8.143719609425787
0.5 7.839519987548334
0.6 7.272894469188003
0.7 6.711535487503378
0.8 6.154556883264429
0.9 5.6012158006823505
1.0 5.050899211544494
1.0 2.592896564823185
0.9 3.2873782278408012
0.8 3.9788353974141915
0.7 4.666655045330719
0.6 5.350094315801561
0.5 6.02826704959671
0.4 6.876197462614243
0.3 7.139521118910854
0.2 7.381596041612458
0.1 7.075080367713017
0.0 6.391862276382902
