lambda-u utility-finmean utility-stderrfinmean
0.0 5.2860865531832 0.12597317066880281
0.1 4.814123191577497 0.1137333535245652
0.2 4.342159829971796 0.10149885446592882
0.3 3.870196468366093 0.0892718600131505
0.4 3.398233106760392 0.07705594267075667
0.5 2.9262697451546886 0.06485736187904971
0.6 2.4543063835489876 0.052688160504051985
0.7 1.9823430219432867 0.04057478161433702
0.8 1.5103796603375834 0.028588272545944482
0.9 1.0384162987318817 0.016999162615579936
1.0 0.5664529371261802 0.007833231163467774
