lambda-u utility-finmean utility-stderrfinmean
0.0 7.436768757967003 0.12151561298606814
0.1 6.923434956015188 0.11229852353032248
0.2 6.410101154063376 0.10331477315928211
0.3 5.896767352111566 0.0946308411511304
0.4 5.383433550159749 0.08633724352294359
0.5 4.87009974820794 0.07855770439277542
0.6 4.356765946256129 0.07146031064820763
0.7 3.8434321443043165 0.06526797725199568
0.8 3.330098342352504 0.06026036416541756
0.9 2.8167645404006922 0.05675195064738734
1.0 2.3034307384488795 0.0550302289053141
