lambda-u utility-finmean-conloop
0.0 8.512670886869078
0.1 7.799402295239446
0.2 7.086703810759397
0.3 6.374766657773874
0.4 5.663871990551523
0.5 4.954444959841763
0.6 4.247145796495277
0.7 3.5430191306813796
0.8 2.843711256915188
0.9 2.1516695340967447
1.0 1.4699418575920054
1.0 1.1296301333747136
0.9 1.7848291217733023
0.8 2.429714063858189
0.7 3.0673328549953247
0.6 3.700132854084754
0.5 4.329760355641596
0.4 4.957259989835163
0.3 5.583291987516141
0.2 6.208281499433944
0.1 6.8325096798572265
0.0 7.456167753130923
