lambda-u utility-finmean-conloop
0.0 6.676972205165979
0.1 6.667571789177884
0.2 6.701678516203204
0.3 6.757536296830546
0.4 6.823702265426186
0.5 6.895166299435077
0.6 6.969623464560691
0.7 7.0459117669562685
0.8 7.123393525797888
0.9 7.201693186628517
1.0 7.280576447070455
1.0 4.7863728823091485
0.9 4.946848654647163
0.8 5.10674082737387
0.7 5.265815098111571
0.6 5.423695912403227
0.5 5.579745589424926
0.4 5.732802135329892
0.3 5.880560615821617
0.2 6.018010908345044
0.1 6.133710147266439
0.0 6.205902243174418
