lambda-u utility-finmean utility-stderrfinmean
0.0 4.898606239465 0.07185022394657374
0.1 4.492540674245762 0.06532275397985923
0.2 4.086475109026526 0.05880548680680228
0.3 3.6804095438072864 0.05230223660980608
0.4 3.274343978588048 0.045818972215913446
0.5 2.8682784133688095 0.039365569476237976
0.6 2.462212848149572 0.032959573574088505
0.7 2.0561472829303344 0.026635211749005336
0.8 1.6500817177110954 0.020468295101798623
0.9 1.244016152491858 0.01465889793148308
1.0 0.8379505872726198 0.009860580991418703
