lambda-u utility-finmean utility-stderrfinmean
0.0 6.019386091735003 0.12100002769173258
0.1 6.30637785193863 0.13028784742396454
0.2 6.593369612142265 0.14238388756184692
0.3 6.880361372345893 0.15663892062307896
0.4 7.16735313254953 0.17251858809005483
0.5 7.454344892753161 0.1896151544183454
0.6 7.741336652956792 0.20762823049740625
0.7 8.028328413160425 0.2263391021890813
0.8 8.315320173364055 0.24558833039442016
0.9 8.602311933567691 0.2652587390416432
1.0 8.88930369377132 0.2852632135693111
