lambda-u utility-finmean utility-stderrfinmean best-param best-planner
0.0 5.3941963999999984 0.1192296102615967 10.0 rrtconnect-default-sc10.00
0.1 5.249522271489716 0.11877378245155322 2.5 rrtconnect-default-sc02.50
0.2 4.957490682979432 0.12000519030506218 1.6 rrtconnect-default-sc01.60
0.3 4.638849874469148 0.10750028437611983 1.6 rrtconnect-default-sc01.60
0.4 4.287176785958863 0.12414236517270134 1.0 rrtconnect-default-sc01.00
0.5 3.87404135744858 0.10763769177405352 1.0 rrtconnect-default-sc01.00
0.6 3.4609059289382964 0.0915524131765089 1.0 rrtconnect-default-sc01.00
0.7 3.007378748428012 0.09158638797146447 0.63 rrtconnect-default-sc00.63
0.8 2.479751707917727 0.08525441194253584 0.4 rrtconnect-default-sc00.40
0.9 1.8095428674074439 0.06634030024613587 0.0 rrtconnect-default-sc00.00
1.0 0.8083642148971601 0.04218991719177369 0.0 rrtconnect-default-sc00.00
