lambda-u utility-finmean utility-stderrfinmean
0.0 6.590609232217199 0.26909152474478976
0.1 7.460590265897121 0.42007327123575006
0.2 8.330571299577038 0.6008791095542422
0.3 9.20055233325696 0.7913233864643834
0.4 10.07053336693688 0.9858359631333136
0.5 10.940514400616797 1.182410773387693
0.6 11.810495434296723 1.3801669371544667
0.7 12.680476467976638 1.5786605583152347
0.8 13.550457501656563 1.7776446182858838
0.9 14.420438535336482 1.9769710331808414
1.0 15.290419569016398 2.1765457472165037
