lambda-u utility-finmean-conloop
0.0 8.834418515410368
0.1 8.673356244239555
0.2 8.71745756166116
0.3 8.809461301972306
0.4 8.914395389315459
0.5 9.024355652129866
0.6 9.136754664694429
0.7 9.250514000938196
0.8 9.36510753461572
0.9 9.480248845581762
1.0 9.595768925137646
1.0 3.449457524831949
0.9 3.9668306314641573
0.8 4.4838249695065215
0.7 5.000271530260361
0.6 5.515883893580455
0.5 6.030135933221332
0.4 6.541949223112065
0.3 7.048736337531533
0.2 7.542593104919003
0.1 7.988547449416925
0.0 8.229338205322437
