lambda-u utility-finmean-conloop
0.0 3.6804001557678143
0.1 3.407989450566045
0.2 3.13560396202278
0.3 2.86325349690073
0.4 2.5909536604928483
0.5 2.318730832810824
0.6 2.046633233918152
0.7 1.7747587158464746
0.8 1.5033368242149185
0.9 1.2330282469443117
1.0 0.9662364659893081
1.0 0.9228265966784919
0.9 1.1671430506241078
0.8 1.4079427082541218
0.7 1.647629051523184
0.6 1.886862768352129
0.5 2.125873404360076
0.4 2.3647588115786715
0.3 2.6035672100714105
0.2 2.842324979849981
0.1 3.0810477262073355
0.0 3.319745255906187
