lambda-u utility-finmean-conloop
0.0 7.5764594377324075
0.1 7.251167209677817
0.2 6.927092894385732
0.3 6.604376121172424
0.4 6.263968709165087
0.5 5.916546906988947
0.6 5.570281362715502
0.7 5.225408413693266
0.8 4.857763979008294
0.9 4.477424422396376
1.0 4.102383452050663
1.0 3.844492005714136
0.9 4.217765148921784
0.8 4.585739705863223
0.7 4.940454855973819
0.6 5.268714407235937
0.5 5.595581363246853
0.4 5.9212920613550795
0.3 6.2389528144367
0.2 6.550425185355948
0.1 6.860540014196424
0.0 7.169436930274393
