lambda-u utility-finmean utility-stderrfinmean
0.0 6.5923349141474015 0.1316071223883841
0.1 6.083081461852382 0.12278592987089135
0.2 5.573828009557361 0.1148577679665701
0.3 5.06457455726234 0.10801944976419818
0.4 4.5553211049673195 0.10248935832344969
0.5 4.046067652672299 0.09848811090095842
0.6 3.536814200377281 0.09620665146039105
0.7 3.02756074808226 0.09576796937754035
0.8 2.5183072957872397 0.09719701903488873
0.9 2.00905384349222 0.10041408983272324
1.0 1.4998003911972 0.10525535968155997
