lambda-u utility-finmean-conloop
0.0 8.812519157816341
0.1 9.218155833585291
0.2 10.005043046106055
0.3 10.836795050872894
0.4 11.6795608919412
0.5 12.526597998214442
0.6 13.375723627941113
0.7 14.226023626120275
0.8 15.077048805602345
0.9 15.928552947404935
1.0 16.780389881579264
1.0 2.816364593058016
0.9 3.385724072800735
0.8 3.954750760171719
0.7 4.523298485222172
0.6 5.091121028969731
0.5 5.657769204264795
0.4 6.2223288561064365
0.3 6.782617242743132
0.2 7.331891793078361
0.1 7.836301551167521
0.0 7.95946077250486
