lambda-u utility-finmean utility-stderrfinmean
0.0 3.4986141252351994 0.02273297790177434
0.1 3.221265718445178 0.02089200196294567
0.2 2.9439173116551562 0.019075987024654278
0.3 2.666568904865134 0.01729279876473782
0.4 2.3892204980751117 0.015553731721954858
0.5 2.1118720912850906 0.013875385581931002
0.6 1.8345236844950674 0.012282676940466175
0.7 1.5571752777050458 0.01081351255644288
0.8 1.279826870915024 0.009525231125842736
0.9 1.0024784641250017 0.008500475010314758
1.0 0.72513005733498 0.007843226122529894
