lambda-u utility-finmean utility-stderrfinmean
0.0 4.579119388739998 2.5376526277146434e-16
0.1 4.15818031878537 0.00038110902201532806
0.2 3.737241248830744 0.0007622180440306463
0.3 3.3163021788761156 0.0011433270660459677
0.4 2.8953631089214884 0.001524436088061289
0.5 2.4744240389668595 0.00190554511007661
0.6 2.053484969012233 0.00228665413209193
0.7 1.632545899057604 0.002667763154107253
0.8 1.2116068291029756 0.0030488721761225772
0.9 0.7906677591483476 0.0034299811981378953
1.0 0.36972868919372004 0.0038110902201532173
