lambda-u utility-finmean utility-stderrfinmean
0.0 9.726072035078799 0.39516358653397826
0.1 12.03992266533854 0.6373548912915504
0.2 14.353773295598275 1.05650831091144
0.3 16.667623925858003 1.5119920372930002
0.4 18.981474556117746 1.9788763445174498
0.5 21.295325186377486 2.4506539554137103
0.6 23.60917581663721 2.9249580488820346
0.7 25.92302644689694 3.4007316745805665
0.8 28.236877077156688 3.8774339212309097
0.9 30.550727707416414 4.35475983962026
1.0 32.864578337676164 4.832524626348805
