lambda-u utility-finmean utility-stderrfinmean
0.0 5.136656532530201 0.07555017160066514
0.1 5.06984879944696 0.07153254988479008
0.2 5.003041066363722 0.06817769190070531
0.3 4.93623333328048 0.06558737964389576
0.4 4.869425600197241 0.06385472402222891
0.5 4.802617867114001 0.06305047110938204
0.6 4.735810134030761 0.06321006842293808
0.7 4.66900240094752 0.06432634226121911
0.8 4.602194667864279 0.06635102548672465
0.9 4.535386934781039 0.06920443319130619
1.0 4.4685792016978 0.07278917006861273
