lambda-u utility-finmean utility-stderrfinmean
0.0 3.1893440739462005 0.05230868718455725
0.1 3.2743379297389605 0.04775870176329881
0.2 3.3593317855317206 0.044127704874320495
0.3 3.444325641324479 0.04165670396286872
0.4 3.5293194971172404 0.0405582733463912
0.5 3.614313352910001 0.04094303350811512
0.6 3.69930720870276 0.04277097559172854
0.7 3.78430106449552 0.04586988791686093
0.8 3.8692949202882794 0.05000402769935722
0.9 3.954288776081039 0.054940193474598595
1.0 4.0392826318737995 0.060482334909542954
