lambda-u utility-finmean utility-stderrfinmean
0.0 6.155137668632798 0.17274183053197872
0.1 5.712857135221442 0.1738533054700437
0.2 5.27057660181008 0.17755136127255194
0.3 4.8282960683987195 0.1836798361719832
0.4 4.38601553498736 0.1920061478238428
0.5 3.943735001576 0.20225904589829988
0.6 3.5014544681646402 0.21416200585721126
0.7 3.0591739347532796 0.22745612789597963
0.8 2.6168934013419194 0.24191216947816985
0.9 2.174612867930559 0.25733438873456393
1.0 1.7323323345192 0.273559426393431
