lambda-u utility-finmean-conloop
0.0 7.869443224510103
0.1 7.275599332148171
0.2 6.719600657418507
0.3 6.186925355713961
0.4 5.665429714058021
0.5 5.149372383362986
0.6 4.636213798570453
0.7 4.124744884513173
0.8 3.614335620125156
0.9 3.104630601139559
1.0 2.5954157823374127
1.0 1.0289388853272692
0.9 1.6978584661228127
0.8 2.366287846734905
0.7 3.0340129819445822
0.6 3.7006784674849955
0.5 4.365654282290156
0.4 5.027731351192809
0.3 5.684370109134556
0.2 6.329829207027709
0.1 6.95196493189574
0.0 7.536255439131498
