lambda-u utility-finmean-conloop
0.0 6.619609466191339
0.1 7.579434725702719
0.2 8.294815887582635
0.3 9.063855305582251
0.4 9.79810950733147
0.5 10.639110603833293
0.6 11.290280254614068
0.7 11.961868977982233
0.8 12.672123905311945
0.9 13.116276300752357
1.0 13.044997166674001
1.0 4.68125662896304
0.9 5.456627915320979
0.8 5.764233355197689
0.7 5.906063198963695
0.6 5.958211382768156
0.5 5.989940493985225
0.4 5.988994410923347
0.3 5.866723633108858
0.2 5.745910839544778
0.1 5.3756011178609855
0.0 4.833306053808662
