lambda-u utility-finmean utility-stderrfinmean
0.0 5.869848720000001 0.1620675445799419
0.1 6.66438419178113 0.21357893314344362
0.2 7.458919663562264 0.30051533132969893
0.3 8.253455135343387 0.40043276595540095
0.4 9.047990607124524 0.5056943422089812
0.5 9.842526078905651 0.6135556759077716
0.6 10.637061550686779 0.7228539265578475
0.7 11.43159702246791 0.8330236868460226
0.8 12.226132494249038 0.943759799185137
0.9 13.020667966030171 1.054883920758292
1.0 13.815203437811299 1.166285147807255
