lambda-u utility-finmean utility-stderrfinmean
0.0 6.685589107874201 0.15115395503532916
0.1 6.6119360136419205 0.15440522225135364
0.2 6.53828291940964 0.18113445324729574
0.3 6.464629825177359 0.22305530840341548
0.4 6.39097673094508 0.27326345167205957
0.5 6.317323636712798 0.3279747252328333
0.6 6.243670542480521 0.3852754725159859
0.7 6.17001744824824 0.4441646339054013
0.8 6.096364354015962 0.5040858233091478
0.9 6.02271125978368 0.5647106121450548
1.0 5.949058165551397 0.6258345601165398
