lambda-u utility-finmean utility-stderrfinmean
0.0 6.5923349141474015 0.1316071223883841
0.1 6.533819728797341 0.14518122730423966
0.2 6.475304543447281 0.18504316002902843
0.3 6.416789358097219 0.23834970442448847
0.4 6.358274172747161 0.29797050246409046
0.5 6.299758987397099 0.36078870172431005
0.6 6.24124380204704 0.4253901532227479
0.7 6.182728616696978 0.4910715893223532
0.8 6.124213431346922 0.557451394683016
0.9 6.065698245996861 0.6243068454231836
1.0 6.007183060646801 0.6914999965757072
