lambda-u utility-finmean-conloop
0.0 5.919683721278347
0.1 6.55614643617022
0.2 7.369307870479177
0.3 8.097281510892559
0.4 8.25769093088259
0.5 8.82673282808199
0.6 9.395964698661441
0.7 8.353974864536642
0.8 8.63699933685311
0.9 8.473277832686271
1.0 7.696405670299816
1.0 4.779743183003381
0.9 5.600008309254292
0.8 6.178567216218411
0.7 6.148259232878642
0.6 6.551384320126079
0.5 6.402276476826412
0.4 6.252978660146688
0.3 6.1646559152802425
0.2 5.964567824980027
0.1 5.63762939015786
0.0 5.5540779314208555
