lambda-u utility-finmean-conloop
0.0 8.875450089065986
0.1 8.534382111587234
0.2 8.1940252013639
0.3 7.854629981739333
0.4 7.516567377350535
0.5 7.180397772458453
0.6 6.846977308174175
0.7 6.517598573971375
0.8 6.194095176915274
0.9 5.878671045942543
1.0 5.573124239233434
1.0 5.260677631112128
0.9 5.562933916954739
0.8 5.8553128785337325
0.7 6.139612574029357
0.6 6.418036932378284
0.5 6.692419560645733
0.4 6.964053048305372
0.3 7.233793536468294
0.2 7.502201409395454
0.1 7.769647591723846
0.0 8.036382706796815
