lambda-u utility-finmean-conloop
0.0 6.493711656475476
0.1 6.053609613942728
0.2 5.604787169598725
0.3 5.165345393158709
0.4 4.749994054150871
0.5 4.313605699911497
0.6 3.880377768493656
0.7 3.3888047741152207
0.8 2.8838856080569286
0.9 2.311058453433599
1.0 1.5539190015021598
1.0 0.9081482210925604
0.9 1.6350928505422082
0.8 2.1442706115157426
0.7 2.6730718701552676
0.6 3.0801166697137847
0.5 3.5512799212047024
0.4 4.019282749874087
0.3 4.4660803515155365
0.2 4.921324846422507
0.1 5.372104656500156
0.0 5.81656368079012
