lambda-u utility-finmean utility-stderrfinmean
0.0 5.0345898799999995 0.2734447909350034
0.1 6.020521264275783 0.29382792836224725
0.2 7.006452648551568 0.4474627903485171
0.3 7.992384032827351 0.6453187936764129
0.4 8.978315417103136 0.8573068538523121
0.5 9.964246801378922 1.075099547631282
0.6 10.950178185654702 1.2957732565678663
0.7 11.936109569930489 1.5180721086366973
0.8 12.922040954206272 1.741373831510487
0.9 13.90797233848206 1.9653366160999048
1.0 14.89390372275784 2.1897576367171796
