lambda-u utility-finmean-conloop
0.0 7.4586261515222
0.1 6.899803679987538
0.2 6.343140492258446
0.3 5.789069230540999
0.4 5.238020717784923
0.5 4.690356876198983
0.6 4.1462937366410575
0.7 3.605846221119924
0.8 3.068824069712795
0.9 2.534881264325712
1.0 2.0035921108472428
1.0 1.5758462417375976
0.9 2.1321730911313654
0.8 2.6858462886165135
0.7 3.2364401400816236
0.6 3.783608627432724
0.5 4.327161490747038
0.4 4.867113652033333
0.3 5.403681142149489
0.2 5.937225883304283
0.1 6.468178698447427
0.0 6.996972229785005
