lambda-u utility-finmean-conloop
0.0 6.676972205165979
0.1 6.625103561715687
0.2 6.580726177126626
0.3 6.543757554849435
0.4 6.388003540428994
0.5 6.218536117346522
0.6 6.050844483618145
0.7 5.884420443108799
0.8 5.574943371472407
0.9 4.989698440253513
1.0 4.4095116706033926
1.0 3.054126596911008
0.9 3.6990401072256835
0.8 4.338895455971593
0.7 4.662485587136692
0.6 4.9480579009129615
0.5 5.232362621470198
0.4 5.514891552673341
0.3 5.663590027592962
0.2 5.855517332282177
0.1 6.040035874659511
0.0 6.205902243174418
