lambda-u utility-finmean utility-stderrfinmean
0.0 7.5852008950481995 0.06964243972217717
0.1 7.347789545396268 0.06393470432969249
0.2 7.110378195744331 0.06317207547177117
0.3 6.872966846092399 0.06752231864735503
0.4 6.635555496440464 0.07611375438142949
0.5 6.398144146788532 0.0877087874216492
0.6 6.160732797136596 0.10128102917295699
0.7 5.923321447484662 0.11613935613782478
0.8 5.6859100978327275 0.1318496906037382
0.9 5.4484987481807945 0.14814121463965493
1.0 5.211087398528861 0.16484169900829396
