lambda-u utility-finmean-conloop
0.0 6.715728704956489
0.1 6.606484325542301
0.2 6.4981945583348475
0.3 6.39108409474991
0.4 6.285426858464755
0.5 6.181544776697124
0.6 6.079793939950272
0.7 5.980531513200347
0.8 5.884061989795376
0.9 5.7905741364011885
1.0 5.700093674799817
1.0 5.390586848119025
0.9 5.486192166353009
0.8 5.578790092794178
0.7 5.6684063492245595
0.6 5.7552297023099905
0.5 5.839564645398499
0.4 5.921768343466226
0.3 6.002196887016423
0.2 6.081172203266843
0.1 6.158968215894744
0.0 6.235809616315907
