lambda-u utility-finmean utility-stderrfinmean
0.0 7.673358579956202 0.19711845967569483
0.1 8.355860445692445 0.36527235991048584
0.2 9.038362311428688 0.6986453827897281
0.3 9.720864177164934 1.0501905108509642
0.4 10.40336604290118 1.4063456586055172
0.5 11.085867908637422 1.7643212230444134
0.6 11.768369774373662 2.123196625115172
0.7 12.450871640109906 2.4825816610788762
0.8 13.133373505846155 2.8422830195388746
0.9 13.815875371582395 3.2021941050789002
1.0 14.49837723731864 3.562251349112563
