lambda-u utility-finmean-conloop
0.0 4.521257827978496
0.1 4.581986440499675
0.2 4.643195753038847
0.3 4.704946955688203
0.4 4.767307288953792
0.5 4.830349334563984
0.6 4.8941496053473985
0.7 4.958786271955982
0.8 5.024335945170719
0.9 5.090869590442669
1.0 5.158447878812439
1.0 4.814946496036363
0.9 4.742398721134371
0.8 4.668806303134561
0.7 4.594229913077537
0.6 4.51874051641436
0.5 4.442414723926015
0.4 4.365330706264449
0.3 4.287564976258275
0.2 4.209190115635873
0.1 4.1302733649032835
0.0 4.050875914152706
