lambda-u utility-finmean utility-stderrfinmean
0.0 3.498612646656401 0.022732995458987132
0.1 3.46476489031061 0.020570984644156957
0.2 3.4309171339648206 0.018462039728058845
0.3 3.3970693776190304 0.016426612176866372
0.4 3.3632216212732398 0.014495704166972915
0.5 3.32937386492745 0.012717014821965402
0.6 3.29552610858166 0.011163541896112046
0.7 3.26167835223587 0.009941430699294753
0.8 3.2278305958900804 0.009183931403815092
0.9 3.1939828395442897 0.009009013414883575
1.0 3.1601350831985013 0.009449085902223195
