lambda-u utility-finmean utility-stderrfinmean
0.0 5.435953240000001 0.11988972631199961
0.1 5.149018207671727 0.11216609265275743
0.2 4.862083175343448 0.1053679319089915
0.3 4.575148143015171 0.09968476652196614
0.4 4.288213110686897 0.09531624807067289
0.5 4.00127807835862 0.09244892905800116
0.6 3.7143430460303453 0.09122447418123454
0.7 3.4274080137020686 0.09170871149069883
0.8 3.1404729813737937 0.09387520282212904
0.9 2.853537949045515 0.0976119998487769
1.0 2.56660291671724 0.10274791575516018
