lambda-u utility-finmean-conloop
0.0 6.242249460241927
0.1 6.2881788592152255
0.2 5.972349995352612
0.3 5.6084798352484935
0.4 5.24979834130974
0.5 4.89484042993825
0.6 4.542553211404642
0.7 4.192203813958953
0.8 3.8432844984177676
0.9 3.4954403665411746
1.0 3.148419592367171
1.0 2.030187795175471
0.9 2.4661777964530804
0.8 2.901344440028104
0.7 3.3354358999385356
0.6 3.7680972779444644
0.5 4.198820834862468
0.4 4.6268736989425925
0.3 5.051202980455454
0.2 5.470343595802955
0.1 5.764970208830036
0.0 5.774439312974877
