lambda-u utility-finmean-conloop
0.0 6.323726766803958
0.1 5.779184195241651
0.2 5.234750299576265
0.3 4.690459305428987
0.4 4.146360915154357
0.5 3.602529681073108
0.6 3.0590815575211834
0.7 2.5162040758007644
0.8 1.974212225612398
0.9 1.433648426318352
1.0 0.8954292462875973
1.0 0.7842403532457224
0.9 1.3035566796794353
0.8 1.8205283868498567
0.7 2.336072043125959
0.6 2.8507300678700083
0.5 3.364817450782552
0.4 3.8785217231657754
0.3 4.391958839355611
0.2 4.9052033516728
0.1 5.418304962471884
0.0 5.9312978973740424
