planner-seedless planner-dur-total-numfin planner-dur-total-finmean planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-search-numfin planner-dur-search-finmean planner-dur-eval-numfin planner-dur-eval-finmean
lemur-nchaltonoffdens10000,2.0-0.01,0.99,0 50 6.175118646160001 50 4.112255113439999 50 0.15528385304 50 1.8506277866200003
lemur-nchaltonoffdens10000,2.0-0.10,0.90,0 50 6.390491149540001 50 4.239098421939999 50 0.14113243954 50 1.9592398738200005
lemur-nchaltonoffdens10000,2.0-0.20,0.80,0 50 6.4294542951599984 50 4.2345294326000005 50 0.15421366520000004 50 1.9822234546799995
lemur-nchaltonoffdens10000,2.0-0.30,0.70,0 50 6.663323811400002 50 4.185272981000001 50 0.16261387942 50 2.26181352906
lemur-nchaltonoffdens10000,2.0-0.40,0.60,0 50 6.8347704181 50 4.325343260659999 50 0.16998790986000004 50 2.2858856952000006
lemur-nchaltonoffdens10000,2.0-0.50,0.50,0 50 7.05086503204 50 4.24133453096 50 0.20182885715999999 50 2.5533316281199996
lemur-nchaltonoffdens10000,2.0-0.60,0.40,0 50 7.01726619572 50 4.22009363736 50 0.19061586398 50 2.5552235621999997
lemur-nchaltonoffdens10000,2.0-0.70,0.30,0 50 7.13185397316 50 4.26768145258 50 0.2050880747 50 2.608179724759999
lemur-nchaltonoffdens10000,2.0-0.80,0.20,0 50 7.434736756680003 50 4.29881673166 50 0.22462947928 50 2.8542623860800003
lemur-nchaltonoffdens10000,2.0-0.90,0.10,0 50 7.496065842619999 50 4.24094982834 50 0.22898070006000007 50 2.9771585419199993
lemur-nchaltonoffdens10000,2.0-1.00,0.00,0 50 7.568947139860001 50 4.311677872440001 50 0.20271125708000004 50 2.9971069754
