lambda-u utility-finmean-conloop
0.0 3.9101274106468686
0.1 4.550558708253438
0.2 5.191185031692932
0.3 5.832090107691302
0.4 6.47338354675533
0.5 7.1151818299916165
0.6 7.757561359953079
0.7 8.400512804104737
0.8 9.04394728540135
0.9 9.687746745272925
1.0 10.33180607020658
1.0 10.301099804045785
0.9 9.660518092772882
0.8 9.0196765164379
0.7 8.378469961527957
0.6 7.736780369473052
0.5 7.094518863227966
0.4 6.451676110257691
0.3 5.808328513115162
0.2 5.16459255290698
0.1 4.520577840139919
0.0 3.8763681015399314
