lambda-u utility-finmean utility-stderrfinmean
0.0 3.1289141713092006 0.003963428929257484
0.1 3.005664806351894 0.003911735056134619
0.2 2.8824154413945875 0.0042545473260851615
0.3 2.759166076437282 0.004909915913617354
0.4 2.6359167114799766 0.005772345722154548
0.5 2.5126673465226705 0.006763081806524856
0.6 2.389417981565364 0.007833592754018289
0.7 2.2661686166080584 0.0089553154538663
0.8 2.1429192516507514 0.010111220195856382
0.9 2.0196698866934457 0.011290813626498307
1.0 1.8964205217361398 0.012487384448952244
