lambda-u utility-finmean-conloop
0.0 3.289813813219792
0.1 3.2812396637157426
0.2 3.0856039620227804
0.3 2.78825349690073
0.4 2.490953660492848
0.5 2.193730832810824
0.6 1.8966332339181518
0.7 1.599758715846475
0.8 1.3033368242149184
0.9 1.0080282469443118
1.0 0.716236465989308
1.0 0.6728265966784918
0.9 0.9421430506241081
0.8 1.2079427082541216
0.7 1.4726290515231844
0.6 1.7368627683521292
0.5 2.000873404360076
0.4 2.2647588115786714
0.3 2.5285672100714103
0.2 2.7923249798499814
0.1 3.0958276072475974
0.0 3.0859205919986086
