lambda-u utility-finmean-conloop
0.0 7.026959076215967
0.1 7.377747889763896
0.2 7.636220493642956
0.3 7.6101825498497115
0.4 7.626516029267628
0.5 7.942479626000164
0.6 7.8200284866406164
0.7 8.136038858441509
0.8 7.767322007850531
0.9 7.466250517591815
1.0 6.467867964459414
1.0 3.621254216475224
0.9 4.845859157249361
0.8 5.51077450489718
0.7 6.10654482021274
0.6 6.061350485920167
0.5 6.386963544467157
0.4 6.393857819106228
0.3 6.5320665764306804
0.2 6.627903910543969
0.1 6.4605938003295655
0.0 6.1046933237840335
