lambda-u utility-finmean utility-stderrfinmean
0.0 7.8243991167608 0.19524010899665661
0.1 7.386186528616636 0.19817059021027916
0.2 6.947973940472472 0.2121267756775728
0.3 6.509761352328306 0.2351536913727807
0.4 6.071548764184143 0.2648963035697848
0.5 5.633336176039979 0.2993595633939812
0.6 5.195123587895815 0.33709872176818356
0.7 4.7569109997516525 0.3771316105974948
0.8 4.318698411607488 0.41880097740786904
0.9 3.8804858234633235 0.46166391359464215
1.0 3.44227323531916 0.5054168408601606
