lambda-u utility-finmean utility-stderrfinmean
0.0 4.913855000000001 0.3753370764072078
0.1 4.498954842979432 0.338516589778765
0.2 4.084054685958864 0.30170264686724835
0.3 3.6691545289382965 0.2648979759071159
0.4 3.2542543719177286 0.228107064981326
0.5 2.8393542148971602 0.19133785169387477
0.6 2.4244540578765923 0.15460581757807204
0.7 2.0095539008560244 0.11794570407126084
0.8 1.5946537438354556 0.08145467654144398
0.9 1.1797535868148876 0.04554101990295763
1.0 0.76485342979432 0.015117856953165924
