lambda-u utility-finmean-conloop
0.0 6.72476255424692
0.1 6.237223345137846
0.2 5.7506260800355395
0.3 5.264958717793971
0.4 4.780195087132537
0.5 4.296296838804205
0.6 3.813216087287476
0.7 3.330898351925496
0.8 2.849285434426634
0.9 2.368317961995097
1.0 1.887937442321815
1.0 1.4653621754456252
0.9 1.9596834110723986
0.8 2.4534176939409185
0.7 2.946506531742112
0.6 3.438890551680189
0.5 3.930511555463515
0.4 4.421315062435239
0.3 4.91125318707386
0.2 5.40028758013235
0.1 5.8883920703301005
0.0 6.37555461652108
