lambda-u utility-finmean-conloop
0.0 8.487551951482354
0.1 7.851668621862742
0.2 7.216371886761513
0.3 6.58185442240738
0.4 5.948393469110191
0.5 5.316393984558422
0.6 4.686450871165941
0.7 4.0594253502874755
0.8 3.4364963872784338
0.9 2.8190734987443378
1.0 2.2084126299140427
1.0 1.941612613844639
0.9 2.545607166240595
0.8 3.142839698932749
0.7 3.7345661571499624
0.6 4.322196057497746
0.5 4.906908365331519
0.4 5.489564302006001
0.3 6.070758769935065
0.2 6.650896726807185
0.1 7.230255412932212
0.0 7.809027504538844
