lambda-u utility-finmean-conloop
0.0 10.238229294639165
0.1 13.425822107700998
0.2 16.424529584984697
0.3 19.475128872985813
0.4 22.35793066961322
0.5 25.446790705634278
0.6 28.427837637129176
0.7 31.127664676496597
0.8 34.02957841932817
0.9 36.932571369912765
1.0 39.836326605319826
1.0 20.89283007003251
0.9 19.84496243466742
0.8 18.79633251447992
0.7 17.746623386539365
0.6 16.88468281678622
0.5 15.746484854918888
0.4 14.593406611765861
0.3 13.539905176064401
0.2 12.283017006211853
0.1 10.917018887907833
0.0 8.652397416495226
