lambda-u utility-finmean-conloop
0.0 4.758897661302651
0.1 4.68332129066807
0.2 4.608231948930995
0.3 4.533597177353745
0.4 4.459380134684377
0.5 4.3855420392072535
0.6 4.312044192746948
0.7 4.238849471809114
0.8 4.165923294412379
0.9 4.093234143785121
1.0 3.9901191968428513
1.0 3.662595913934748
0.9 3.892040849074319
0.8 3.9730760931617004
0.7 4.053874310479606
0.6 4.134403984256413
0.5 4.214630532510746
0.4 4.294516831748261
0.3 4.3740241837935345
0.2 4.453113806930923
0.1 4.53174885990849
0.0 4.609896883988547
