lambda-u utility-finmean utility-stderrfinmean
0.0 11.43426392 0.6971016815119057
0.1 12.25522407937974 0.7743583293264129
0.2 13.076184238759483 0.8956631102474989
0.3 13.897144398139217 1.0457989811382573
0.4 14.718104557518958 1.2141170157245855
0.5 15.539064716898697 1.3940467222531288
0.6 16.360024876278434 1.5816301453905004
0.7 17.18098503565817 1.7744416267721577
0.8 18.001945195037923 1.9709474305181838
0.9 18.822905354417667 2.1701442297555253
1.0 19.643865513797408 2.3713539801233257
