lambda-u utility-finmean-conloop
0.0 7.699602326010515
0.1 7.21627772075958
0.2 6.733497222419033
0.3 6.251266129772914
0.4 5.769587718732329
0.5 5.288463180912291
0.6 4.807891601088379
0.7 4.327869974520793
0.8 3.848393263386261
0.9 3.3694544898706917
1.0 2.8910448619762747
1.0 2.000326731498004
0.9 2.4846473007547596
0.8 2.9684387243903636
0.7 3.4516922104070034
0.6 3.9344007809905897
0.5 4.416559398317852
0.4 4.89816505764898
0.3 5.379216843759566
0.2 5.859715948264621
0.1 6.33966564707525
0.0 6.819071238975491
