problem planner-seedless path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbookshelf1 bitstar-default-sc00.00 50 0 50 9.3632525724934 0.42886478373216164 50 0 50 114305.36 19590.677842087473 50 0 50 41.86674593924341 7.271262032042721 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 9.3632525724934 0.42886478373216164 50 0 50 9.3632525724934 0.42886478373216164 50 0 50 237.037647315244 39.16799274391109 50 0 50 12.613601909168402 0.8079608771169775 50 0 50 464.7120420579946 78.34989533735484 50 0 50 15.8639512458434 1.4792942292911475 50 0 50 692.3864368007456 117.53257955292601 50 0 50 19.114300582518396 2.1887112455308024 50 0 50 920.0608315434961 156.71545911797705 50 0 50 22.364649919193397 2.9084767967869984 50 0 50 1147.7352262862466 195.89841681329338 50 0 50 25.6149992558684 3.632444424932083 50 0 50 1375.4096210289977 235.0814135710315 50 0 50 28.86534859254339 4.3585206876448845 50 0 50 1603.0840157717475 274.2644326491441 50 0 50 32.1156979292184 5.085802545387813 50 0 50 1830.7584105144995 313.44746567704533 50 0 50 35.3660472658934 5.813837574129015 50 0 50 2058.4328052572496 352.6305080045843 50 0 50 38.6163966025684 6.542374340227863 50 0 50 2286.1072000000004 391.81355684174946 50 0 50 41.86674593924341 7.271262032042721
workcellfg bitstar-default-sc00.63 50 0 50 10.6796577491696 0.2543070274986891 50 0 50 3766.96 208.52869613126168 50 0 50 2.04690093517278 0.07970576737788412 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 10.6796577491696 0.2543070274986891 50 0 50 10.6796577491696 0.2543070274986891 50 0 50 17.14561197425264 0.5734577500819973 50 0 50 9.81638206776992 0.2339382849896635 50 0 50 23.61156619933568 0.9588627039008506 50 0 50 8.953106386370237 0.2137666636310522 50 0 50 30.07752042441872 1.355124992627636 50 0 50 8.089830704970554 0.19385370804644997 50 0 50 36.54347464950176 1.7549051180235096 50 0 50 7.226555023570871 0.17428810089654856 50 0 50 43.0094288745848 2.1562472881826933 50 0 50 6.363279342171193 0.15520126433844897 50 0 50 49.475383099667845 2.5584164886183776 50 0 50 5.500003660771509 0.1367937540158218 50 0 50 55.94133732475087 2.9610757601896327 50 0 50 4.636727979371826 0.11938022520748404 50 0 50 62.40729154983393 3.364049130562736 50 0 50 3.773452297972144 0.10346377893155874 50 0 50 68.87324577491698 3.767235805601534 50 0 50 2.9101766165724623 0.08984362680996197 50 0 50 75.33919999999998 4.170573922625234 50 0 50 2.04690093517278 0.07970576737788412
herbbin2 lemur-haltonoffdens10000,1.0-0.80,0.20,0 50 0 50 4.432619732881601 0.09539217153100354 50 0 50 1012.92 114.68252839193661 50 0 50 0.73757732391326 0.04208747037591011 50 0 50 0.7259146743399999 0.0420365844205094 50 0 50 0.21301735727999996 0.0023782041557732893 50 0 50 0.05268022489999998 0.001716519052936628 50 0 50 0.3434097244599999 0.039178099438110785 50 0 50 4.432619732881601 0.09539217153100354 50 0 50 4.432619732881601 0.09539217153100354 50 0 50 6.0151977595934385 0.30467733424658355 50 0 50 4.0631154919847665 0.08935372506722403 50 0 50 7.597775786305282 0.5240760584668533 50 0 50 3.6936112510879333 0.08338803801976412 50 0 50 9.18035381301712 0.7447026101424956 50 0 50 3.3241070101910988 0.07751191194642348 50 0 50 10.762931839728965 0.9657158306087164 50 0 50 2.954602769294265 0.07174735542026972 50 0 50 12.3455098664408 1.1868997341241019 50 0 50 2.5850985283974297 0.06612355430119303 50 0 50 13.928087893152643 1.408173894687652 50 0 50 2.215594287500596 0.06067965692430248 50 0 50 15.51066591986448 1.6295015440115608 50 0 50 1.846090046603762 0.055468657842850266 50 0 50 17.09324394657632 1.850863493516655 50 0 50 1.476585805706929 0.05056261611834628 50 0 50 18.675821973288162 2.0722487511806196 50 0 50 1.107081564810094 0.046059083816151015 50 0 50 20.2584 2.2936505678387324 50 0 50 0.73757732391326 0.04208747037591011
workcellbc lemur-haltonoffdens10000,1.0-1.00,0.00,0 50 0 50 3.1878681269540006 0.05201365697686793 50 0 50 473.14 28.209030396636596 50 0 50 0.74989190101622 0.012733140608900548 50 0 50 0.74496171068 0.012735435491803438 50 0 50 0.41230069144000003 0.002294623035991783 50 0 50 0.03667244658000001 0.001052497735646404 50 0 50 0.18747059795999998 0.011039128572908992 50 0 50 3.1878681269540006 0.05201365697686793 50 0 50 3.1878681269540006 0.05201365697686793 50 0 50 3.8153613142586 0.09650515929013 50 0 50 2.9440705043602224 0.04780386861740519 50 0 50 4.442854501563201 0.14651236440053286 50 0 50 2.7002728817664443 0.043610340979867754 50 0 50 5.070347688867798 0.19789720051069645 50 0 50 2.4564752591726657 0.03943826148396836 50 0 50 5.697840876172398 0.24981099437939497 50 0 50 2.212677636578887 0.03529523679312453 50 0 50 6.3253340634769994 0.30198106853044376 50 0 50 1.9688800139851095 0.031192846208625107 50 0 50 6.952827250781601 0.35429422869116856 50 0 50 1.7250823913913316 0.027149515867036778 50 0 50 7.5803204380862 0.40669526320338 50 0 50 1.4812847687975543 0.02319615080010826 50 0 50 8.207813625390802 0.45915408702893884 50 0 50 1.237487146203776 0.019387863600087086 50 0 50 8.8353068126954 0.5116529253838046 50 0 50 0.9936895236099983 0.015829710702256635 50 0 50 9.4628 0.5641806079327318 50 0 50 0.74989190101622 0.012733140608900548
herbbookshelf2nom bitstar-default-sc00.00 50 0 50 8.783029327434406 0.15489951388980958 50 0 50 18263.06 4677.890718062001 50 0 50 6.1226132249848 1.5679365817106372 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 8.783029327434406 0.15489951388980958 50 0 50 8.783029327434406 0.15489951388980958 50 0 50 44.43084639469096 9.303245777079589 50 0 50 8.516987717189442 0.16522137061341946 50 0 50 80.07866346194754 18.66442332246843 50 0 50 8.25094610694448 0.28976980481976516 50 0 50 115.72648052920407 28.025969060392306 50 0 50 7.984904496699521 0.4404533741918922 50 0 50 151.37429759646065 37.38760641482734 50 0 50 7.718862886454559 0.5978260670651553 50 0 50 187.02211466371725 46.7492803466344 50 0 50 7.4528212762095984 0.7577315056548657 50 0 50 222.6699317309737 56.11097254787699 50 0 50 7.1867796659646395 0.9188483332058774 50 0 50 258.3177487982304 65.47267518172144 50 0 50 6.920738055719682 1.080634850808671 50 0 50 293.96556586548695 74.83438433284535 50 0 50 6.65469644547472 1.2428295533592564 50 0 50 329.6133829327435 84.19609782729256 50 0 50 6.388654835229763 1.405291113327729 50 0 50 365.2612000000001 93.55781436124 50 0 50 6.1226132249848 1.5679365817106372
workcellef rrtconnect-default-sc06.30 50 0 50 4.470539300000002 0.10688467954053786 50 0 50 11035.44 1085.7614490357653 50 0 50 11.110565962791101 0.45491964146702984 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 4.470539300000002 0.10688467954053786 50 0 50 4.470539300000002 0.10688467954053786 50 0 50 26.094365370000006 2.158474204409522 50 0 50 5.1345419662791105 0.0999128347903193 50 0 50 47.71819143999999 4.330411232519934 50 0 50 5.79854463255822 0.1149185020131027 50 0 50 69.34201750999999 6.503212743684535 50 0 50 6.462547298837329 0.14524254668580083 50 0 50 90.96584358 8.676229280727872 50 0 50 7.126549965116438 0.18343930970313385 50 0 50 112.58966965000002 10.849331641587474 50 0 50 7.79055263139555 0.2255438117854071 50 0 50 134.21349572 13.022476861250135 50 0 50 8.454555297674661 0.2697322550952402 50 0 50 155.83732179 15.195646551880964 50 0 50 9.11855796395377 0.3151292045440726 50 0 50 177.46114786 17.368831528138024 50 0 50 9.78256063023288 0.3612793785813687 50 0 50 199.08497393000007 19.542026690475158 50 0 50 10.446563296511988 0.4079272127885606 50 0 50 220.70880000000005 21.715228980715306 50 0 50 11.110565962791101 0.45491964146702984
herbbin0 rrtconnect-default-sc00.40 50 0 50 7.863215880000002 0.43935723360853063 50 0 50 2910.7 316.02685529129656 50 0 50 1.3666029167172404 0.10274791575516018 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 7.863215880000002 0.43935723360853063 50 0 50 7.863215880000002 0.43935723360853063 50 0 50 12.898294291999994 0.8976387453785212 50 0 50 7.213554583671724 0.4006466363439751 50 0 50 17.933372704 1.471660910886679 50 0 50 6.563893287343446 0.36217623939557014 50 0 50 22.968451116000004 2.0671541638217 50 0 50 5.914231991015172 0.3240316068396233 50 0 50 28.00352952800001 2.6697896580677427 50 0 50 5.264570694686895 0.2863429565377753 50 0 50 33.03860794 3.275627768931027 50 0 50 4.61490939835862 0.24931716340014692 50 0 50 38.073686352 3.8831698036275895 50 0 50 3.9652481020303436 0.21329969491860978 50 0 50 43.108764764 4.4917244069471485 50 0 50 3.315586805702068 0.17890059926736865 50 0 50 48.14384317599999 5.100929185263288 50 0 50 2.665925509373792 0.1472584179714369 50 0 50 53.17892158800002 5.710576060181967 50 0 50 2.0162642130455155 0.12056372417959046 50 0 50 58.21400000000001 6.320537105825933 50 0 50 1.3666029167172404 0.10274791575516018
workcellja lemur-haltonoffdens10000,1.0-0.50,0.50,0 50 0 50 4.6336960491822 0.03908231597735664 50 0 50 1247.22 91.70030730146804 50 0 50 1.0992168283457002 0.03744016881651136 50 0 50 1.0946652713800005 0.037437492771832864 50 0 50 0.41118225218000015 0.002773500452305728 50 0 50 0.07096070154000002 0.0009408339911849665 50 0 50 0.49857805906 0.03705973068754066 50 0 50 4.6336960491822 0.03908231597735664 50 0 50 4.6336960491822 0.03908231597735664 50 0 50 6.6647664442639805 0.2055684205653038 50 0 50 4.280248127098549 0.03739955937276865 50 0 50 8.695836839345759 0.38555187571909366 50 0 50 3.9268002050149 0.0359976981812407 50 0 50 10.726907234427543 0.5663064960183201 50 0 50 3.5733522829312494 0.03491058752535268 50 0 50 12.757977629509316 0.7472728893917012 50 0 50 3.2199043608476 0.034168283280406 50 0 50 14.7890480245911 0.928327216143281 50 0 50 2.8664564387639495 0.03379351501755903 50 0 50 16.820118419672877 1.109426425893166 50 0 50 2.5130085166803005 0.03379851100420041 50 0 50 18.85118881475466 1.2905516238930828 50 0 50 2.1595605945966496 0.03418310472890488 50 0 50 20.882259209836445 1.4716932148451665 50 0 50 1.8061126725129997 0.03493476156581945 50 0 50 22.91332960491822 1.6528458090622873 50 0 50 1.4526647504293502 0.036030516182275076 50 0 50 24.9444 1.8340061460293609 50 0 50 1.0992168283457002 0.03744016881651136
workcellja bitstar-default-sc10.00 50 0 50 3.8932477560934 0.008612068649728861 50 0 50 9106.64 477.4941741369143 50 0 50 10.316452937126183 0.007833231163467777 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 3.8932477560934 0.008612068649728861 50 0 50 3.8932477560934 0.008612068649728861 50 0 50 21.717202980484057 0.955028151882158 50 0 50 4.535568274196678 0.007648180641203833 50 0 50 39.541158204874726 1.9099965454693721 50 0 50 5.177888792299956 0.006783795608661053 50 0 50 57.36511342926539 2.8649778823193186 50 0 50 5.820209310403232 0.006061631269423595 50 0 50 75.18906865365601 3.819962455091582 50 0 50 6.4625298285065105 0.005537611351438437 50 0 50 93.0130238780467 4.774948322243517 50 0 50 7.104850346609791 0.00527116499072713 50 0 50 110.83697910243734 5.729934836587544 50 0 50 7.747170864713065 0.005301273081639545 50 0 50 128.660934326828 6.684921720756296 50 0 50 8.389491382816347 0.00562317412673002 50 0 50 146.4848895512187 7.639908836065756 50 0 50 9.031811900919624 0.006191522694757469 50 0 50 164.30884477560943 8.594896105469125 50 0 50 9.674132419022904 0.006946084821439298 50 0 50 182.13279999999997 9.549883482738286 50 0 50 10.316452937126183 0.007833231163467777
workcellfg lemur-haltonoffdens10000,1.0-0.01,0.99,0 50 0 50 9.5187923614858 0.31747887870505176 50 0 50 1453.1 91.53220131489802 50 0 50 1.2329526662830204 0.039796361850420195 50 0 50 1.2284849266599998 0.03979914327039874 50 0 50 0.4084268822200001 0.002694427357480089 50 0 50 0.06734918797999997 0.001689017418679074 50 0 50 0.63915655022 0.03848199139743399 50 0 50 9.5187923614858 0.31747887870505176 50 0 50 9.5187923614858 0.31747887870505176 50 0 50 11.47311312533722 0.4472799081746343 50 0 50 8.690208391965523 0.2890528717426402 50 0 50 13.42743388918864 0.5911845109288779 50 0 50 7.861624422445245 0.26064733859171535 50 0 50 15.381754653040062 0.7410210979050047 50 0 50 7.033040452924966 0.2322697909342675 50 0 50 17.336075416891475 0.8938113564903254 50 0 50 6.20445648340469 0.20393191182298875 50 0 50 19.2903961807429 1.048264540235158 50 0 50 5.375872513884409 0.17565290134904424 50 0 50 21.24471694459432 1.203740704433639 50 0 50 4.547288544364132 0.14746663032130958 50 0 50 23.19903770844573 1.3598890221554751 50 0 50 3.7187045748438554 0.11943877334322128 50 0 50 25.15335847229716 1.5165018804868562 50 0 50 2.8901206053235766 0.09171467881736213 50 0 50 27.107679236148588 1.6734488597904573 50 0 50 2.0615366358032974 0.06468610559337522 50 0 50 29.06200000000001 1.8306440262979606 50 0 50 1.2329526662830204 0.039796361850420195
workcellef bitstar-default-sc00.25 50 0 50 8.914961099149998 0.3338763230065921 50 0 50 23585.98 8662.53791606933 50 0 50 9.46458581449676 3.2260040955087828 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 8.914961099149998 0.3338763230065921 50 0 50 8.914961099149998 0.3338763230065921 50 0 50 55.195424989235 17.279187954631634 50 0 50 8.969923570684676 0.4134293313742261 50 0 50 101.47588887932 34.60810410110716 50 0 50 9.024886042219352 0.6677984563085573 50 0 50 147.75635276940503 51.9380695896932 50 0 50 9.079848513754028 0.9677635546387653 50 0 50 194.03681665949006 69.26829683241618 50 0 50 9.134810985288702 1.2817013577106955 50 0 50 240.31728054957503 86.59862868171055 50 0 50 9.189773456823378 1.6014153103611934 50 0 50 286.59774443965995 103.92901280764197 50 0 50 9.244735928358056 1.9240281119028504 50 0 50 332.878208329745 121.25942679609858 50 0 50 9.299698399892733 2.2482922202767757 50 0 50 379.15867221982995 138.58985944431478 50 0 50 9.354660871427406 2.573583531450478 50 0 50 425.43913610991495 155.92030453023315 50 0 50 9.409623342962083 2.8995563509234605 50 0 50 471.7195999999999 173.2507583213866 50 0 50 9.46458581449676 3.2260040955087828
herbbin1nom lemur-haltonoffdens10000,1.0-0.50,0.50,0 50 0 50 4.481799075421199 0.07687423764516625 50 0 50 1095.62 74.61966086598827 50 0 50 0.82988720417058 0.031089028510114643 50 0 50 0.8158236101399998 0.031055291654098684 50 0 50 0.21505343008000005 0.002022466513953433 50 0 50 0.06868056105999996 0.0020498109274681466 50 0 50 0.41055561015999986 0.02808245449135972 50 0 50 4.481799075421199 0.07687423764516625 50 0 50 4.481799075421199 0.07687423764516625 50 0 50 6.22485916787908 0.20742631911452294 50 0 50 4.116607888296137 0.07169250169590997 50 0 50 7.967919260336959 0.34821910092249275 50 0 50 3.7514167011710753 0.06656732077131966 50 0 50 9.71097935279484 0.4905122236714733 50 0 50 3.386225514046014 0.061512832801673356 50 0 50 11.45403944525272 0.6332951727535845 50 0 50 3.021034326920951 0.05654799742928678 50 0 50 13.1970995377106 0.77629771675102 50 0 50 2.655843139795891 0.05169865023963172 50 0 50 14.94015963016848 0.9194173965999858 50 0 50 2.2906519526708284 0.04700055179780414 50 0 50 16.683219722626355 1.0626068832105968 50 0 50 1.9254607655457654 0.04250388583832675 50 0 50 18.42627981508424 1.2058413089044422 50 0 50 1.5602695784207035 0.03827970431936617 50 0 50 20.169339907542124 1.349106360229694 50 0 50 1.195078391295642 0.034428450786520126 50 0 50 21.912400000000005 1.4923932173197656 50 0 50 0.82988720417058 0.031089028510114643
chimp-valve-drc001-20131221-102450.936-CBRT bitstar-default 50 50 0 nan nan 50 0 50 18.0 0.0 50 0 50 0.17399529933934 0.003274300168868856 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan
herbbin2nom lemur-nchaltonoffdens10000,1.0-1.00,0.00,0 50 0 50 7.3729481840034 0.10383227231071826 50 0 50 1694.68 203.58613368442218 50 0 50 4.202002463340601 0.09592326741060388 50 0 50 4.191986473680001 0.0958548025710015 50 0 50 3.4919497828800004 0.061714998129429335 50 0 50 0.058467664300000007 0.005148092463454032 50 0 50 0.5717611404599999 0.065693516075479 50 0 50 7.3729481840034 0.10383227231071826 50 0 50 7.3729481840034 0.10383227231071826 50 0 50 10.025013365603062 0.4928104024382834 50 0 50 7.0558536119371205 0.09964979476566166 50 0 50 12.67707854720272 0.889691230879864 50 0 50 6.73875903987084 0.0960887012831082 50 0 50 15.32914372880238 1.2871854262042595 50 0 50 6.421664467804562 0.09322023131013396 50 0 50 17.981208910402046 1.6848589252918846 50 0 50 6.10456989573828 0.09110982729958349 50 0 50 20.633274092001706 2.0826090166936693 50 0 50 5.787475323671998 0.08981094493105812 50 0 50 23.285339273601362 2.480398854270578 50 0 50 5.47038075160572 0.08935897896721823 50 0 50 25.93740445520102 2.8782119584378747 50 0 50 5.153286179539441 0.08976672272352663 50 0 50 28.589469636800683 3.276039853343934 50 0 50 4.836191607473159 0.09102262349979724 50 0 50 31.24153481840035 3.673877734121765 50 0 50 4.5190970354068805 0.0930923603893131 50 0 50 33.8936 4.071722673688444 50 0 50 4.202002463340601 0.09592326741060388
herbbin2 lemur-nchaltonoffdens10000,1.0-0.50,0.50,0 50 0 50 4.438783872348001 0.09583069621960853 50 0 50 860.9 94.43364693513318 50 0 50 3.9791722011560005 0.06348677487914926 50 0 50 3.96854708278 0.06341357414914253 50 0 50 3.4526682264800006 0.03572907134465937 50 0 50 0.05429834112 0.0018053028772691783 50 0 50 0.29730183928 0.03553428826990876 50 0 50 4.438783872348001 0.09583069621960853 50 0 50 4.438783872348001 0.09583069621960853 50 0 50 5.7167054851132 0.25905455264158544 50 0 50 4.3928227052288 0.08940135293450706 50 0 50 6.994627097878402 0.4372952108579552 50 0 50 4.3468615381096 0.08337757744682027 50 0 50 8.2725487106436 0.6176868485914603 50 0 50 4.3009003709904 0.07785356691299088 50 0 50 9.550470323408803 0.7987734883525929 50 0 50 4.254939203871201 0.07294295227810157 50 0 50 10.828391936174002 0.9801700004364875 50 0 50 4.208978036751999 0.06877724651954366 50 0 50 12.106313548939204 1.1617312404790248 50 0 50 4.163016869632801 0.06549873232643191 50 0 50 13.384235161704403 1.3433904204447706 50 0 50 4.1170557025136 0.06324553090712337 50 0 50 14.6621567744696 1.5251125432797397 50 0 50 4.071094535394401 0.06212929557682947 50 0 50 15.940078387234802 1.7068775055299628 50 0 50 4.0251333682752 0.0622112570506094 50 0 50 17.218000000000004 1.8886729387026637 50 0 50 3.9791722011560005 0.06348677487914926
workcellcd lemur-haltonoffdens10000,1.0-0.01,0.99,0 50 0 50 6.652516574845602 0.29091673728747625 50 0 50 1213.14 160.77620650952002 50 0 50 1.2073923349377198 0.08247950060796996 50 0 50 1.20243791026 0.0824799850877255 50 0 50 0.41034020955999984 0.002052445871232067 50 0 50 0.08269691660000002 0.0033369165316541574 50 0 50 0.5834053868800003 0.0777327010001445 50 0 50 6.652516574845602 0.29091673728747625 50 0 50 6.652516574845602 0.29091673728747625 50 0 50 8.413544917361039 0.5153125987301178 50 0 50 6.108004150854813 0.2667474256891813 50 0 50 10.174573259876482 0.7963331192327335 50 0 50 5.563491726864026 0.24277864942468372 50 0 50 11.935601602391921 1.0910685749139848 50 0 50 5.018979302873236 0.21907623912235435 50 0 50 13.696629944907361 1.3908269732586014 50 0 50 4.474466878882447 0.19573698400243603 50 0 50 15.457658287422799 1.6929422730629304 50 0 50 3.9299544548916594 0.17290800354985938 50 0 50 17.218686629938237 1.9963447213104832 50 0 50 3.385442030900872 0.15082118851036763 50 0 50 18.979714972453685 2.3005251115095287 50 0 50 2.8409296069100844 0.12985579133259656 50 0 50 20.740743314969112 2.6052109640235632 50 0 50 2.296417182919296 0.11065109402262248 50 0 50 22.501771657484554 2.910243526142131 50 0 50 1.7519047589285077 0.09428915685827823 50 0 50 24.262800000000002 3.2155241301904014 50 0 50 1.2073923349377198 0.08247950060796996
workcellab bitstar-default-sc02.50 50 0 50 3.1152006572310014 0.0018388165096893407 50 0 50 4696.62 194.78223505719802 50 0 50 2.796420521736141 0.012487384448952234 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 3.1152006572310014 0.0018388165096893407 50 0 50 3.1152006572310014 0.0018388165096893407 50 0 50 12.1969205915079 0.3896230820527283 50 0 50 3.0833226436815124 0.0022885256978884562 50 0 50 21.278640525784812 0.7791793061099715 50 0 50 3.0514446301320275 0.0031734940377395548 50 0 50 30.3603604600617 1.1687369747943315 50 0 50 3.019566616582543 0.004228757473457671 50 0 50 39.4420803943386 1.5582950046805752 50 0 50 2.987688603033055 0.005354561229004904 50 0 50 48.5238003286155 1.9478531790545972 50 0 50 2.9558105894835704 0.006514435736507338 50 0 50 57.6055202628924 2.3374114256744374 50 0 50 2.923932575934085 0.007692985818204025 50 0 50 66.68724019716929 2.726969713578306 50 0 50 2.8920545623845992 0.008882781065475789 50 0 50 75.7689601314462 3.1165280272850002 50 0 50 2.860176548835111 0.010079840223899648 50 0 50 84.85068006572307 3.506086358193728 50 0 50 2.828298535285626 0.011281851321728995 50 0 50 93.93240000000002 3.8956447011439606 50 0 50 2.796420521736141 0.012487384448952234
workcellbc lemur-haltonoffdens10000,1.0-0.20,0.80,0 50 0 50 3.328403355706401 0.07311640202383762 50 0 50 403.24 17.5184464878293 50 0 50 0.7247452163696003 0.008589159650003335 50 0 50 0.7198448241399998 0.008585119999657874 50 0 50 0.41107840012 0.002182066170807061 50 0 50 0.03675639561999999 0.0010638685946564338 50 0 50 0.16199254668000002 0.006880792439545119 50 0 50 3.328403355706401 0.07311640202383762 50 0 50 3.328403355706401 0.07311640202383762 50 0 50 3.80204302013576 0.09404402648679085 50 0 50 3.068037541772719 0.06640078567752344 50 0 50 4.275682684565121 0.11905595356337668 50 0 50 2.80767172783904 0.05969228945816356 50 0 50 4.74932234899448 0.14606892800325985 50 0 50 2.547305913905359 0.05299361745914118 50 0 50 5.22296201342384 0.17415428178847062 50 0 50 2.2869400999716802 0.04630903314190691 50 0 50 5.696601677853199 0.20286711535040486 50 0 50 2.026574286038 0.039645663043446494 50 0 50 6.170241342282559 0.23197454516397023 50 0 50 1.7662084721043205 0.03301635404242256 50 0 50 6.643881006711918 0.2613447592846796 50 0 50 1.5058426581706397 0.026446732479429552 50 0 50 7.117520671141281 0.2908981734133154 50 0 50 1.24547684423696 0.019995716338912787 50 0 50 7.591160335570642 0.32058412604640846 50 0 50 0.9851110303032803 0.013830281033219843 50 0 50 8.0648 0.350368929756586 50 0 50 0.7247452163696003 0.008589159650003335
herbbin2 rrtconnect-default-sc02.50 50 0 50 4.470189859999999 0.22536076352127726 50 0 50 2674.74 303.6556519265511 50 0 50 3.4043653583528597 0.09872090408642294 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 4.470189859999999 0.22536076352127726 50 0 50 4.470189859999999 0.22536076352127726 50 0 50 9.372650874 0.766883809206558 50 0 50 4.363607409835285 0.21021844886599395 50 0 50 14.275111888 1.3507464197429033 50 0 50 4.257024959670571 0.1953197072572414 50 0 50 19.177572902 1.9390726687285926 50 0 50 4.150442509505857 0.18072478837498457 50 0 50 24.080033915999994 2.528749008760858 50 0 50 4.043860059341145 0.16651360158860878 50 0 50 28.982494930000012 3.1190097939161183 50 0 50 3.9372776091764314 0.15279325634835933 50 0 50 33.884955944000005 3.709576047248141 50 0 50 3.830695159011716 0.13970843978714914 50 0 50 38.787416957999994 4.300321920115572 50 0 50 3.724112708847001 0.12745503678035644 50 0 50 43.689877972000005 4.891182330835013 50 0 50 3.6175302586822884 0.11629614759012037 50 0 50 48.592338986000016 5.482120245019774 50 0 50 3.5109478085175736 0.10657612668239841 50 0 50 53.494800000000005 6.073113038531021 50 0 50 3.4043653583528597 0.09872090408642294
