lambda-u utility-finmean utility-stderrfinmean
0.0 6.5640690427444 0.1937419075961686
0.1 6.000198214061987 0.17617041301533284
0.2 5.436327385379576 0.1586870127787645
0.3 4.8724565566971645 0.1413244054187628
0.4 4.308585728014751 0.12413328743310602
0.5 3.7447148993323403 0.10719619615731531
0.6 3.1808440706499277 0.09065562217485107
0.7 2.616973241967516 0.07477516387735503
0.8 2.0531024132851043 0.06008056568912679
0.9 1.489231584602692 0.047681123663666766
1.0 0.92536075592028 0.03978405049512317
