lambda-u utility-finmean-conloop
0.0 5.919683721278347
0.1 6.9337657965213255
0.2 7.955289642516916
0.3 8.424788260239861
0.4 9.100523376461256
0.5 9.777811222906145
0.6 10.456063668633714
0.7 11.134954220214835
0.8 11.814287961796774
0.9 11.732216158944414
1.0 11.319623903250713
1.0 8.635841108335685
0.9 9.072454525451029
0.8 9.346754741795705
0.7 8.919571508906285
0.6 8.491945086016049
0.5 8.063680557272257
0.4 7.634451429245784
0.3 7.20366957099582
0.2 6.474801676558282
0.1 6.018160689365874
0.0 5.5540779314208555
