lambda-u utility-finmean-conloop
0.0 6.493711656475476
0.1 6.79743319143311
0.2 7.145508313877118
0.3 7.516594671773707
0.4 7.531875816957463
0.5 7.715743315511716
0.6 7.904749135481363
0.7 8.09686158536714
0.8 8.290982392365946
0.9 8.161888929556417
1.0 8.082380918418083
1.0 3.8822971020571178
0.9 4.336612092511825
0.8 4.601471694030213
0.7 4.846275692373899
0.6 5.089071333604555
0.5 5.328760344919083
0.4 5.563311034818216
0.3 5.504651777761896
0.2 5.664269831033284
0.1 5.797664185240808
0.0 5.81656368079012
