lambda-u utility-finmean-conloop
0.0 6.493711656475476
0.1 6.053609613942728
0.2 5.618577269904282
0.3 5.188308547295806
0.4 4.762347584722091
0.5 4.340162731536668
0.6 3.9212119996447745
0.7 3.5049879454293995
0.8 3.0910412535191325
0.9 2.6789882698503042
1.0 2.268508810250325
1.0 1.1961558587880754
0.9 1.670237466010814
0.8 2.1427455491647063
0.7 2.6133599240771597
0.6 3.081696936684506
0.5 3.547307271615332
0.4 4.009683485252628
0.3 4.468283589501633
0.2 4.922575933715878
0.1 5.372104656500156
0.0 5.81656368079012
