lambda-u utility-finmean utility-stderrfinmean
0.0 7.4498597637776 0.24518678976050057
0.1 6.835817942139171 0.22660327110836198
0.2 6.2217761205007385 0.20824044184507934
0.3 5.607734298862308 0.19016224467946358
0.4 4.993692477223879 0.1724582138435414
0.5 4.37965065558545 0.1552564017409633
0.6 3.7656088339470193 0.13874373347965063
0.7 3.1515670123085897 0.12319762748148798
0.8 2.5375251906701606 0.10903231536171669
0.9 1.9234833690317295 0.09685553524750364
1.0 1.3094415473932997 0.08750144091326842
