lambda-u utility-finmean-conloop
0.0 7.421743598285823
0.1 7.348425022085988
0.2 7.299615075379605
0.3 7.288790190550413
0.4 7.350575113084649
0.5 7.3668325476836864
0.6 7.386439312490956
0.7 7.343771756526635
0.8 7.321311293838257
0.9 7.169786700397118
1.0 7.063140367028287
1.0 4.811357285029319
0.9 5.1420068038427225
0.8 5.311165399712627
0.7 5.583087795976288
0.6 5.891852600835606
0.5 6.107677110306315
0.4 6.320152289568793
0.3 6.523189735572826
0.2 6.703320282956551
0.1 6.859229020352731
0.0 6.961140887386985
