lambda-u utility-finmean-conloop
0.0 3.117166701072606
0.1 3.2361007190342588
0.2 3.057664678445997
0.3 2.768789511627972
0.4 2.4354135564055426
0.5 2.1412333323248602
0.6 1.867485172394974
0.7 1.6886999345452076
0.8 1.2312637784240437
0.9 0.7748022612516156
1.0 0.3208957952560863
1.0 0.27194524821619354
0.9 0.705357688868356
0.8 1.1362150783436196
0.7 1.5660978288701477
0.6 1.7788520916619948
0.5 2.079915160787879
0.4 2.406967735285769
0.3 2.7495426412465918
0.2 3.045224581818058
0.1 3.22817186143921
0.0 3.110598272400997
