lambda-u utility-finmean utility-stderrfinmean
0.0 10.045889148961203 0.379734328240791
0.1 9.423490022883463 0.3862979459360647
0.2 8.801090896805727 0.3983336265892403
0.3 8.17869177072799 0.41536596533229003
0.4 7.5562926446502585 0.43681085642242173
0.5 6.933893518572522 0.46205432090602655
0.6 6.311494392494782 0.4905102432108269
0.7 5.689095266417048 0.5216531740236374
0.8 5.06669614033931 0.5550309912883258
0.9 4.444297014261576 0.5902646869493747
1.0 3.8218978881838397 0.6270414915105381
