lambda-u utility-finmean-conloop
0.0 7.729738648356545
0.1 7.123582923321856
0.2 6.519516830889633
0.3 5.918100529788945
0.4 5.319967851588749
0.5 4.725744216379924
0.6 4.135909177737112
0.7 3.55065129883766
0.8 2.969801484683765
0.9 2.3928930186304873
1.0 1.819304636208147
1.0 1.4198623388127338
0.9 2.0211112154050257
0.8 2.619040008366381
0.7 3.213027453227116
0.6 3.8026068333422978
0.5 4.387609053714117
0.4 4.968222677519921
0.3 5.544927258334364
0.2 6.118348216248301
0.1 6.689119382830712
0.0 7.257800916810654
